Id,SalePrice
1580,194170.81874138786
1581,155634.26175834532
1582,127184.44286562932
1583,305773.2536028159
1584,221024.24894843917
1585,138046.99863850468
1586,89151.74656674328
1587,109710.48914382725
1588,145911.2217117535
1589,99104.64484276739
1590,130619.73515854287
1591,92383.63978126408
1592,118376.47120263446
1593,131358.29772914518
1594,128335.3485678591
1595,109308.87947884462
1596,223023.95206956725
1597,205885.40549429748
1598,222152.61166529846
1599,160569.10450598915
1600,150223.09937857665
1601,72692.23166110106
1602,120520.58277670115
1603,59880.95190162785
1604,265602.0449507071
1605,230239.76855599947
1606,160691.13679996802
1607,183142.62082254872
1608,213681.8176506015
1609,181597.39115936094
1610,152967.827661772
1611,132115.78368744522
1612,172102.83043977883
1613,167912.07231445142
1614,118712.78617644157
1615,89794.0390864595
1616,78909.71779408437
1617,92390.63657099473
1618,145818.75157926927
1619,143084.43883202062
1620,169563.59787729115
1621,131141.01860627023
1622,149347.1803433828
1623,250731.07637826647
1624,201167.17991957822
1625,117006.62534975221
1626,168558.41520369452
1627,197179.01300336386
1628,270904.8108902356
1629,175383.88388833488
1630,378997.15658309753
1631,232982.29373087903
1632,247354.4475335255
1633,169741.04754527335
1634,186726.0247873529
1635,173422.8912425475
1636,154702.6167283222
1637,210291.87348775959
1638,181722.2637498718
1639,184103.44070022713
1640,243740.62346737148
1641,178804.24476736045
1642,247022.8471625953
1643,223618.44954253949
1644,243344.20261182523
1645,222225.33928393287
1646,157374.46806416693
1647,156830.1547966781
1648,129298.38268008931
1649,141550.80323192882
1650,115658.13524582215
1651,119407.95540249738
1652,99025.80500684425
1653,101057.00096668939
1654,148514.20999924364
1655,131751.199024966
1656,142183.9920126131
1657,151919.16911976587
1658,149003.97432857807
1659,127320.97514671965
1660,155561.17499683224
1661,466001.4073097422
1662,420008.47672024765
1663,385344.5274293978
1664,666777.836287344
1665,307812.9108838133
1666,312489.1923209829
1667,398475.828605741
1668,335732.8477855941
1669,306123.7392792116
1670,348377.14868141746
1671,272126.8957125457
1672,459768.7022288682
1673,290404.51752097654
1674,244341.05233593425
1675,197036.77762916108
1676,194497.261095113
1677,217055.2976937448
1678,505157.5922135287
1679,412168.5502080074
1680,320428.69588868617
1681,239153.09499024847
1682,322507.8655810912
1683,191729.22471728697
1684,174311.8841920223
1685,170650.37293144094
1686,169848.76112245696
1687,164055.31719079785
1688,184563.7159131453
1689,186619.56743582684
1690,192850.90183473213
1691,183957.28074919395
1692,248805.37144150346
1693,161535.06366082476
1694,184612.02046649886
1695,168024.5918324997
1696,282251.8810743532
1697,172118.48006520787
1698,348001.5641245007
1699,323610.2331360691
1700,259139.45543442795
1701,264394.5682970163
1702,241601.21719248852
1703,239875.9299441382
1704,277116.3874457378
1705,229461.5189061156
1706,186688.66646700405
1707,207715.89295487353
1708,200066.93866705862
1709,258909.72761943232
1710,219981.83296369365
1711,270782.09841056087
1712,255457.6423524959
1713,281756.7586148129
1714,226924.36579730315
1715,207945.28492863168
1716,184383.1536485686
1717,178265.96303787982
1718,140621.12499457787
1719,204541.37717204334
1720,239481.79564971788
1721,150705.51115553558
1722,119896.04325021536
1723,149143.18723427627
1724,204033.94926125713
1725,242689.9103193508
1726,186609.98335056505
1727,149433.55330866206
1728,165808.96396154806
1729,168787.39417985256
1730,152349.87719948104
1731,113686.09930607815
1732,132589.97462841522
1733,112016.48846594398
1734,124359.8559050644
1735,115036.499013774
1736,108553.12552322687
1737,311017.5128065992
1738,253058.8003487424
1739,239255.51529493564
1740,220329.8602589909
1741,195154.95081580168
1742,172799.33182486775
1743,177077.54492111385
1744,382396.0600762725
1745,211485.461043992
1746,188159.24823888976
1747,219826.48876081943
1748,229188.6327494635
1749,139799.27205592013
1750,123934.9654659211
1751,249158.10777658096
1752,116885.58690802814
1753,149205.86324369672
1754,201001.57560310315
1755,164955.77600057508
1756,132020.82465165306
1757,123674.78292597692
1758,144895.66601259602
1759,161290.99161593002
1760,161995.18737579283
1761,144055.49605455642
1762,179252.2535335933
1763,182602.2830936385
1764,117413.14094601922
1765,137253.8142580037
1766,199821.46395849792
1767,220780.3205402549
1768,140468.85906305068
1769,166857.0348991584
1770,149493.6031694395
1771,114139.24790590728
1772,127385.3022969242
1773,123669.95802360402
1774,147485.81961594627
1775,143887.08154285335
1776,129946.43002780202
1777,112303.21565201443
1778,138704.3138086115
1779,134607.39695760104
1780,162102.3733973397
1781,120888.91458264999
1782,92430.21465062448
1783,143823.47542310867
1784,108037.05630365599
1785,121123.74511667158
1786,153369.6454147204
1787,150778.95672270056
1788,68326.3474670976
1789,98471.09871822463
1790,87368.08394748648
1791,197595.22247456294
1792,157049.71727468428
1793,133806.39575860393
1794,151275.44188643806
1795,135964.2859133804
1796,132882.3256533328
1797,116193.19548079488
1798,118741.2402092379
1799,109107.02125855666
1800,128141.49181998194
1801,127244.11041071631
1802,132539.6305406065
1803,150366.59518622013
1804,139729.98865647716
1805,134524.67913678326
1806,124847.62574861353
1807,124375.75385686438
1808,115071.9305272176
1809,118890.59661388386
1810,133822.6025319539
1811,112961.44862738696
1812,96480.53964722728
1813,134991.80672848757
1814,103799.05217356683
1815,66137.80784031368
1816,99853.18340487196
1817,102170.15902933443
1818,134322.4147679888
1819,134890.79577513007
1820,50563.50504629109
1821,110360.25008088973
1822,148111.86674164562
1823,40304.74162191634
1824,115475.95162489296
1825,141201.53702533545
1826,113148.98271429128
1827,104000.86201685414
1828,128152.34555398811
1829,111154.75654436089
1830,136892.81203744965
1831,139870.63682689553
1832,58869.8090420446
1833,138929.42475191422
1834,122022.93118408512
1835,115664.40193061272
1836,124978.23051619716
1837,89435.31204704856
1838,129059.50619318889
1839,118084.89571083622
1840,134779.3872260389
1841,131313.30083319452
1842,101867.66336492775
1843,136136.44537740888
1844,141620.3650780915
1845,145521.85493254996
1846,158587.01311811438
1847,175393.3475688955
1848,60952.96704989631
1849,98268.63877233009
1850,114758.29633926885
1851,142354.89428181024
1852,127593.88877037932
1853,121990.91802418811
1854,161673.1104797241
1855,156156.0180168414
1856,227269.73817315727
1857,125432.7499427371
1858,138365.3105827945
1859,111813.80480945458
1860,151124.86601179914
1861,112923.17530288268
1862,338416.3908221902
1863,318678.89796652464
1864,318712.94401374337
1865,335744.3714735026
1866,317046.7197590891
1867,217583.00410590618
1868,278974.23666592885
1869,203310.23767276315
1870,219012.09809268007
1871,242653.790648776
1872,170085.86918797996
1873,248440.69382514752
1874,155414.80123978708
1875,195559.59754765194
1876,206768.313147313
1877,208601.7162412725
1878,199515.0960210171
1879,131746.41610985633
1880,129419.35859153933
1881,254026.37857466875
1882,235278.6379886925
1883,183766.67478280442
1884,202645.9765614332
1885,210430.19108006457
1886,272246.5472072172
1887,213782.6781981629
1888,270763.06646012247
1889,168075.5034741122
1890,108273.15640800555
1891,113758.21142942921
1892,97987.08282619309
1893,130879.73437359984
1894,121869.83009717258
1895,132392.45563375216
1896,126054.69355923372
1897,126598.61854058484
1898,111702.75173379834
1899,168398.44790164666
1900,151353.2682017795
1901,181519.9940774203
1902,164075.89955720914
1903,230970.33183379678
1904,144287.53821623142
1905,197311.23702197653
1906,113943.69316278362
1907,211339.51827739744
1908,112115.59248538228
1909,132236.7259912326
1910,121151.7484855121
1911,225311.61101692863
1912,349366.0392581972
1913,135097.7685100311
1914,51974.47466450147
1915,317680.87379985047
1916,74868.852996781
1917,221943.53022676194
1918,141516.05228670343
1919,162255.3022030287
1920,155044.49268587542
1921,378649.560386291
1922,313664.06143770844
1923,238181.12145685463
1924,249961.16850033126
1925,197035.045775999
1926,375892.4417622505
1927,129851.27757517231
1928,162790.2337761248
1929,121140.7482173378
1930,132356.0434792549
1931,135993.33286325628
1932,134341.2746088222
1933,206498.48728940563
1934,185951.62298613825
1935,171546.2562057124
1936,195351.0062776088
1937,182263.87543807982
1938,162471.30895518037
1939,254429.6067492321
1940,189688.7844335001
1941,170550.68228386928
1942,163331.63878618245
1943,219096.47960315886
1944,383748.1189657147
1945,396452.14530302613
1946,133096.90184938035
1947,134791.93490708407
1948,171401.67151457616
1949,241295.37500090542
1950,179859.53942836064
1951,231393.78156783024
1952,203119.12981674174
1953,167544.49835612695
1954,181883.73843298733
1955,134603.74761631052
1956,328560.06490861037
1957,144904.69746668354
1958,265492.7064658499
1959,143224.55328190784
1960,111776.27705270005
1961,127179.43393825974
1962,96758.86131681077
1963,105670.07309375911
1964,103368.3632026141
1965,149112.1306704752
1966,137140.05338565013
1967,300335.72032801784
1968,442863.2134705477
1969,376579.3937487783
1970,438845.27978759806
1971,516013.52192490746
1972,394019.6927660459
1973,269421.511195214
1974,343918.86722105346
1975,304658.358440062
1976,276818.8346278383
1977,373854.7856493353
1978,361801.8627285038
1979,313695.06928908784
1980,208814.1173408301
1981,342534.0565487523
1982,218106.4343869289
1983,203777.21922788216
1984,170639.87435948523
1985,226532.2095510829
1986,208849.592154524
1987,188456.8612387299
1988,172153.34177296283
1989,185291.4904203553
1990,203233.03902396458
1991,231411.86229020116
1992,216032.28287280435
1993,168456.09390725198
1994,224240.64181147964
1995,182794.18259011203
1996,250886.3096508402
1997,296345.59234273486
1998,311716.16302413447
1999,279854.89916481124
2000,317649.4467779351
2001,270186.9376984722
2002,232207.13474713257
2003,245922.45173929393
2004,283453.7008471772
2005,216874.38835367715
2006,218713.30071548303
2007,242610.76568546332
2008,222224.44221040505
2009,203183.02047071702
2010,189669.8625333115
2011,134431.7044534819
2012,172235.0955616602
2013,178568.93746080674
2014,182897.76854393896
2015,207289.76056983808
2016,193515.4566972936
2017,191015.79747538935
2018,118166.8134744584
2019,137581.28220491
2020,96367.00529870026
2021,103109.94025714307
2022,194129.2944322616
2023,143169.36369440163
2024,277217.97998004855
2025,358388.8580315845
2026,175549.7575429128
2027,166053.71778117362
2028,154937.74359226032
2029,173799.44985666272
2030,261256.97247716493
2031,227599.9368042664
2032,245589.2453601519
2033,249423.66428735844
2034,177645.2622920736
2035,232775.27233830636
2036,199916.97715165245
2037,235822.7236490784
2038,337939.6774880171
2039,217942.3076308046
2040,309990.57268940844
2041,328949.06176967674
2042,210488.21532870535
2043,184521.10266157368
2044,169722.87922286574
2045,202769.3832287753
2046,169936.2202339449
2047,140746.80524015185
2048,140517.72643777975
2049,144587.29042742474
2050,166125.73931291062
2051,99706.26414448186
2052,124121.25288815028
2053,147965.53854923596
2054,104132.8798885899
2055,146775.01825068932
2056,142242.55735128617
2057,108302.11899504007
2058,205845.8221439422
2059,131356.8270920988
2060,176563.70625276165
2061,171416.1678191343
2062,130386.49797126066
2063,118770.69925916241
2064,138864.396903748
2065,95773.93879043902
2066,158789.31861596543
2067,94838.0797296334
2068,152673.32836281694
2069,81790.20268792385
2070,115200.34291621669
2071,104200.4620618
2072,135194.50894657857
2073,122563.56486408465
2074,174037.19994288753
2075,153113.56683275584
2076,116529.47626984635
2077,167759.72386653777
2078,125719.48365960806
2079,124139.30278066924
2080,120681.76257800865
2081,130420.19665419303
2082,122272.91831954062
2083,147583.49866707175
2084,114629.34743316674
2085,121997.35949007772
2086,104899.27012324115
2087,120196.60754280526
2088,92354.3348362206
2089,87481.1376262916
2090,123867.50941984243
2091,117314.89508229874
2092,114772.90180747656
2093,105484.86440367399
2094,107392.24304636355
2095,164397.73886140969
2096,86170.08051660574
2097,97734.97641168334
2098,158071.24614990436
2099,62915.774693359745
2100,59300.8086758052
2101,117235.57944538778
2102,115583.21414770797
2103,110290.59645595885
2104,115677.44779730534
2105,124115.34022439623
2106,77370.84999109458
2107,181174.6426885372
2108,117137.15240221405
2109,111064.44980522867
2110,114098.68372397916
2111,128180.00516362635
2112,133138.11503676928
2113,121243.1225552518
2114,122899.49188959281
2115,161476.16526253236
2116,111216.69499876637
2117,145811.82803705896
2118,122243.42623392801
2119,117602.63803018251
2120,106339.11496778016
2121,96411.84964036845
2122,120951.88501734535
2123,87948.10303330004
2124,153639.8876112615
2125,116207.66882787604
2126,150660.40942368758
2127,192334.07770285505
2128,121737.81303302154
2129,83445.45952454854
2130,133847.43518267223
2131,148723.58754219508
2132,103906.3929408264
2133,122684.13312092691
2134,121157.37422866502
2135,105098.031326161
2136,77731.82534164235
2137,104208.46686763501
2138,127270.0792392628
2139,145854.0557531964
2140,136231.13886381962
2141,160102.5118785252
2142,127576.42058083651
2143,151586.6377857655
2144,133019.42793841677
2145,142934.02456910978
2146,168834.45598358556
2147,132346.84419291277
2148,124681.76398100003
2149,136296.0313066592
2150,228413.98254512995
2151,124015.6976900047
2152,164845.77167789254
2153,174251.16242059643
2154,101672.43588908111
2155,130653.40187667393
2156,266750.52266856126
2157,235484.3286473745
2158,242496.07115030565
2159,211833.47805519568
2160,178172.43758529946
2161,229196.30507246338
2162,430079.29961629736
2163,346676.7940305865
2164,247900.582157192
2165,204936.94107940668
2166,161545.19090390732
2167,222975.66097181189
2168,203840.59419332125
2169,191035.0902492187
2170,208062.87515920246
2171,158076.57737618315
2172,129153.62237100283
2173,185407.77239100763
2174,223913.37851813983
2175,282553.3169922162
2176,308253.5838856005
2177,239664.34510300634
2178,206101.9777155869
2179,137839.16226947337
2180,215628.24428577867
2181,187748.53204239215
2182,223991.85078594123
2183,187019.49492611783
2184,116393.97409525554
2185,115646.2122115245
2186,155305.7497772988
2187,148468.95840529125
2188,150187.41645210658
2189,296620.54925401433
2190,82117.85931534595
2191,73053.01215314014
2192,79957.30706158455
2193,111443.0479678406
2194,104476.0068658277
2195,121517.7666954458
2196,104488.35719294798
2197,124463.45002833185
2198,161786.2272953971
2199,196218.41555902
2200,145592.57415591186
2201,147823.24620771507
2202,205684.7457395315
2203,136267.3124561649
2204,192506.07925983475
2205,127612.33876173255
2206,143492.99694827377
2207,219769.327101593
2208,272397.18624025676
2209,262216.58369519893
2210,122023.34306428673
2211,118239.5898929236
2212,129671.90220400598
2213,109400.54460773658
2214,126309.22101004474
2215,107031.44985974359
2216,155800.2603272114
2217,84543.45269956664
2218,68353.30457808582
2219,61853.800331505336
2220,57435.71285897628
2221,319856.312983672
2222,294418.86657473294
2223,273885.2710874589
2224,205217.00201095236
2225,124162.3539629986
2226,184962.71754287666
2227,193029.94145229008
2228,259886.75604666525
2229,254400.27967033183
2230,154481.7489126857
2231,210704.2550505165
2232,184116.85210510055
2233,180089.11665411285
2234,237031.9515779713
2235,219955.70810880756
2236,254406.50450192371
2237,316026.8248141581
2238,195830.9586911705
2239,104671.8357759091
2240,149748.68083425396
2241,162187.31641130557
2242,113626.11470030827
2243,120324.72953746766
2244,97427.022065393
2245,95585.47161925635
2246,132562.28602537463
2247,109725.67408120165
2248,123537.17968096922
2249,122343.44459387808
2250,128951.0211406062
2251,111352.76165586703
2252,182549.46764041428
2253,154788.84403899818
2254,172634.2148087161
2255,187135.9129682856
2256,166791.69717472018
2257,220094.65918823547
2258,157814.9561171284
2259,178857.48952303323
2260,141240.29907460356
2261,200545.72072365123
2262,219105.06710813972
2263,395937.9188527412
2264,599205.075972454
2265,158749.914528472
2266,302753.03788273776
2267,399809.1790798458
2268,536215.9525103641
2269,147987.23362153815
2270,191085.22557385106
2271,213921.67175087784
2272,173051.94580099153
2273,153790.72610114634
2274,183369.85991088627
2275,162090.63323334922
2276,194807.4089590481
2277,185509.49302415666
2278,143544.74177079197
2279,139969.98834714317
2280,106529.17714569537
2281,157605.29984238208
2282,175013.71983249974
2283,107056.84159016295
2284,114275.80820553456
2285,141925.98617332516
2286,125423.01615242027
2287,368792.10368106613
2288,283391.4924477105
2289,380530.7417481093
2290,504333.51258460514
2291,344568.9113619191
2292,451107.35588566976
2293,509866.1067830734
2294,414596.9774106412
2295,544232.0991076019
2296,294321.4586769866
2297,348204.39292057144
2298,348254.7092999278
2299,378328.73189960216
2300,343168.2360184139
2301,322586.82111099456
2302,259804.35498033327
2303,249168.12528812842
2304,257026.51255248307
2305,201366.81911052862
2306,194636.197656506
2307,201315.5536818224
2308,233994.68728807263
2309,274905.7275618713
2310,211131.26535352058
2311,210656.78276642578
2312,171946.39232774058
2313,169935.08944501623
2314,173841.40480423646
2315,181041.92262935528
2316,189127.08729868612
2317,191564.8916178263
2318,180361.5989146773
2319,184499.70190249642
2320,186453.07185593515
2321,234453.93703956236
2322,187664.32749348046
2323,189525.8460302574
2324,175401.25764080402
2325,210573.30032423476
2326,171612.88212816842
2327,199401.96271557186
2328,215929.8114394023
2329,196309.699049538
2330,188274.9638594069
2331,349331.08988123445
2332,399047.3807827734
2333,323540.1992109616
2334,248194.62132831867
2335,278005.56761903607
2336,311482.5293090101
2337,192367.0220393026
2338,258718.44542428263
2339,208598.68171815376
2340,394884.75879887084
2341,208033.1720515063
2342,230593.26714842505
2343,233236.64681624944
2344,208818.2731700972
2345,227045.84488423544
2346,212932.70329074556
2347,199215.60957648917
2348,241609.69941142492
2349,176560.5619743915
2350,310372.54613159713
2351,256460.50413591322
2352,244011.45837418435
2353,251865.80695693163
2354,147121.96537538388
2355,146425.17863089652
2356,145228.4180716558
2357,188284.24546736717
2358,196068.16549901053
2359,135789.60158588315
2360,115824.35909654983
2361,150631.6782352414
2362,276418.9041611865
2363,129019.90999038804
2364,151462.2678833802
2365,207814.41251664155
2366,195321.81697342556
2367,219043.94948277567
2368,218744.3769620497
2369,215296.90245491013
2370,175456.51167550348
2371,164434.3451949693
2372,197128.65380680838
2373,290605.1358045105
2374,328248.0908941878
2375,240962.30576693325
2376,301377.4314097604
2377,358248.82634860714
2378,157002.60485630453
2379,211566.37393029267
2380,151815.2977009843
2381,177030.4530071533
2382,205017.07610939027
2383,199267.05001420717
2384,239276.98205652737
2385,157305.25610966992
2386,133218.5600883128
2387,129726.61598766605
2388,98514.25051786783
2389,113626.88172748803
2390,149823.8089946167
2391,146413.72398854347
2392,119607.54980665236
2393,174445.9639112617
2394,141357.5855801369
2395,214723.21691218828
2396,136023.39904051815
2397,224683.84341614647
2398,128677.53107160285
2399,68939.56490039738
2400,75229.6925921528
2401,145255.33484464922
2402,133674.138676035
2403,149044.55348937606
2404,151130.451088097
2405,159793.77749588003
2406,144659.3115928348
2407,126535.50807594889
2408,137271.79771226758
2409,118349.92380307913
2410,167483.38988667206
2411,111493.49378045263
2412,154902.16553023687
2413,128577.0706746555
2414,161679.38295850842
2415,135438.29756739276
2416,122675.67122360291
2417,136003.78168477557
2418,138833.01547048436
2419,130467.47601688089
2420,120616.80494870937
2421,262036.14557294702
2422,100793.7547821067
2423,105561.88109960884
2424,155577.7115244434
2425,194323.68731768354
2426,123800.33569274312
2427,119019.38822877426
2428,177478.1613834042
2429,114290.38884735091
2430,132665.7438506846
2431,112725.8355436521
2432,148236.8428019459
2433,147098.59487553572
2434,136806.85685789693
2435,148432.35539391224
2436,114739.03082724234
2437,105989.32901092713
2438,127147.44426775508
2439,96998.00275019559
2440,125073.03153153903
2441,86737.33142466049
2442,99546.76137726633
2443,128084.63190926562
2444,129868.21716782395
2445,87947.91483877406
2446,128300.84212982768
2447,161131.98034999953
2448,123339.11433473244
2449,110801.21760074465
2450,148577.7064480163
2451,113412.55923118959
2452,192265.34272512753
2453,94475.01714757115
2454,113960.83835481688
2455,104741.56443326281
2456,134503.34943744904
2457,141058.45004580996
2458,133046.5040907796
2459,109724.87213715068
2460,140916.44097538324
2461,128484.94592440968
2462,130119.30858205
2463,125149.42476779579
2464,170335.2229971483
2465,135474.12239481328
2466,119661.54299705684
2467,117944.47151288044
2468,91637.20822946836
2469,90083.57215962785
2470,199935.10083111303
2471,232235.85355671763
2472,161848.7327145089
2473,127427.51227863588
2474,79611.62785751387
2475,204956.98302485287
2476,120007.91378509419
2477,124978.02606448377
2478,155953.94870633175
2479,102883.3507598709
2480,146795.15996257283
2481,117115.64062533074
2482,116193.1759567056
2483,109215.12359022342
2484,117128.00628596061
2485,127599.6659685936
2486,149026.1585714156
2487,154838.44811640985
2488,163824.26609784403
2489,154890.1684885587
2490,136435.875579966
2491,83701.99875558843
2492,202308.9102902543
2493,141187.71037493032
2494,130559.38661552909
2495,79836.62273947509
2496,239434.86312637082
2497,152940.21447915648
2498,117274.68124481066
2499,85476.30124393645
2500,132370.6762717371
2501,134503.01628717722
2502,138964.15989631027
2503,94859.73617976597
2504,415702.2695132069
2505,235267.41694466377
2506,245721.08670877753
2507,285130.9215147284
2508,244428.58883407616
2509,210663.87241896577
2510,214588.6948175831
2511,170374.79316196838
2512,204092.06794246298
2513,218816.7493198086
2514,315778.6004600685
2515,158636.7734680046
2516,175284.663021208
2517,156587.40004265145
2518,155201.0745208178
2519,237783.40583388973
2520,219357.59133081976
2521,183040.24611035766
2522,223362.4823186536
2523,115572.4175300766
2524,134787.54523583158
2525,155678.37875652785
2526,146128.38176957154
2527,116743.21913273688
2528,143636.79276497828
2529,107730.39985624397
2530,131606.10455347292
2531,257927.47763338033
2532,224563.1217650451
2533,194236.02067339767
2534,227830.73496239597
2535,296839.08597993146
2536,235872.99961813772
2537,246768.71605386515
2538,182576.6120403635
2539,181657.33432910478
2540,178886.7639350068
2541,177484.6077975186
2542,159312.7026329494
2543,114414.20691575261
2544,117254.38978793219
2545,126184.3446052162
2546,122869.983902201
2547,130779.49849104369
2548,153103.1098836697
2549,154826.57629403827
2550,1295669.75217597
2551,137882.7998588747
2552,135768.7969769338
2553,74716.36130638259
2554,84387.52014720572
2555,119443.95559631898
2556,100270.1469852972
2557,104343.01512830163
2558,138323.08986760833
2559,146573.53827820162
2560,156588.1240211499
2561,154278.96433268036
2562,146840.07607803305
2563,154216.9019022683
2564,211369.51003117044
2565,157862.46037314303
2566,182537.0324346314
2567,149856.589874872
2568,203032.9605304759
2569,238363.83458283226
2570,116304.10965449008
2571,205238.95566256362
2572,143192.62069954432
2573,219046.6841168725
2574,176773.04034302392
2575,135819.42211170172
2576,149351.5712951283
2577,135764.42370149403
2578,84912.0549641461
2579,58634.70530176973
2580,72438.88375531687
2581,90656.8370354763
2582,102761.42682728414
2583,290787.1381980336
2584,169664.02641485856
2585,184029.1004846426
2586,216713.684497974
2587,196763.23214384465
2588,146115.56625930205
2589,151567.83906373318
2590,199890.92588533403
2591,229144.09531882728
2592,209809.0535030833
2593,233169.27733180462
2594,176107.79968516887
2595,196712.95007612405
2596,281837.15203062503
2597,189959.46952109446
2598,286621.17123664514
2599,395750.4791900693
2600,353000.9427116596
2601,134560.0005763464
2602,82813.732569488
2603,88609.6774651202
2604,89396.81962915295
2605,80389.85150204306
2606,139873.77855757612
2607,213045.1399311368
2608,171369.05804034043
2609,173033.14406773014
2610,103717.8908661213
2611,189404.31212282044
2612,157484.94012989427
2613,126930.59965573427
2614,123805.29452790749
2615,151338.43652780956
2616,146001.58533020626
2617,190685.85058895117
2618,164110.00353490605
2619,194960.34415444653
2620,193266.07710836956
2621,174949.50687093908
2622,176007.33684796232
2623,236478.30922166424
2624,306681.8996625244
2625,314668.02741115104
2626,174776.22606593728
2627,168124.5376123323
2628,541882.1934958273
2629,558340.9113013181
2630,391700.2438849206
2631,538793.3048005955
2632,436375.43067611114
2633,305153.4148426251
2634,442602.11893715686
2635,146456.73710548133
2636,170993.19639245246
2637,171855.37843387347
2638,255005.00330651883
2639,179618.32683532892
2640,143455.33963017492
2641,107811.84158362585
2642,178868.85847924597
2643,106428.7041889404
2644,116765.86940445208
2645,110501.49785131669
2646,96449.91413217389
2647,104717.37768271423
2648,146592.03949981063
2649,153854.2643646456
2650,130509.69221236116
2651,143827.2592483146
2652,439492.0582652398
2653,256727.39894084315
2654,272883.86001180613
2655,432950.80133555643
2656,330161.0234845524
2657,369111.68256763543
2658,324173.6005475427
2659,304775.16559036594
2660,379355.53731198335
2661,357615.82124426146
2662,370149.8366063108
2663,298145.8566024786
2664,268694.74777966714
2665,338549.20444254135
2666,274980.2935137644
2667,174301.64202123706
2668,178792.38967921698
2669,180442.81173689605
2670,270891.8603904658
2671,184213.7541661395
2672,196176.55668405697
2673,200988.33269199217
2674,195787.9106296048
2675,176652.42048381822
2676,187335.07669807415
2677,202598.3870385741
2678,229077.2731837087
2679,264908.80606445315
2680,279403.19901348185
2681,414816.2396017742
2682,313907.8297634984
2683,610461.9169835106
2684,299044.9902542946
2685,330574.30584393145
2686,249647.77466756085
2687,310576.9934874785
2688,210933.65119920747
2689,205862.9044011573
2690,445765.6730226836
2691,193181.93471915968
2692,145386.36583019665
2693,203665.5183757477
2694,133133.63672799364
2695,192161.7986670253
2696,183324.53790067762
2697,189492.91567871894
2698,188041.2124826055
2699,166020.58489411825
2700,148409.00794196725
2701,142419.66886927097
2702,107450.86476890383
2703,123282.6677712067
2704,140001.43973486332
2705,111205.56485510686
2706,104951.25856953893
2707,112615.75762701497
2708,131350.63849529548
2709,98383.9268961758
2710,130124.12289892032
2711,416979.5723016718
2712,398084.88110628695
2713,172968.1228986076
2714,154945.34398330856
2715,170926.3259006896
2716,148405.67096541933
2717,194450.72524089177
2718,222732.00271333646
2719,164267.08437783614
2720,173962.95265452692
2721,133271.55014975666
2722,162882.76192417476
2723,136430.00443051933
2724,127482.54989876148
2725,128038.8795971143
2726,155254.1491643716
2727,181019.24268690636
2728,178455.95922259366
2729,153391.9512448908
2730,146032.68764900533
2731,130684.98635808007
2732,125162.98801713181
2733,162137.67806447882
2734,134256.99948013676
